"Shop Italy - Marina di Ostuni";"Via Consolato Veneziano, 72017 Ostuni Brindisi, Italy"
"Shop Italy - Marina di Pisa";"Via Girolamo Vecchiani, 2-8, 56128 Pisa, Italy"
"Shop Italy - Marina di Ragusa";"Lungomare Andrea Doria, 98, 97010 Ragusa, Italy"
"Shop Italy - Marina di Ravenna";"Viale delle Nazioni, 215, 48122 Ravenna, Italy"
"Shop Italy - Marina di Sorso";"SP81, 07037 Sorso Sassari, Italy"
"Shop Italy - Marina di Vasto (Chieti)";"Via Nazario Sauro, 66054 Vasto Province of Chieti, Italy"
"Shop Italy - Marina di Vecchiano";"Via del Mare, 56019 Vecchiano Pisa, Italy"
"Shop Italy - Marina Julia";"Via delle Giarrette, 34074 Monfalcone Province of Gorizia, Italy"
"Shop Italy - Marina Julia Bay";"Via Bagni, 267, 34074 Monfalcone Province of Gorizia, Italy"
"Shop Italy - Marina Palmense";"Via Carlo Marx, 63824 Altidona FM, Italy"
"Shop Italy - Marina Pescia";"Strada della Perazzeta, 01014 Montalto di Castro Viterbo, Italy"
"Shop Italy - Marina Romea";"Viale Italia, 101, 48123 Ravenna, Italy"
"Shop Italy - Marina S. Nicola";"Via Tre Pesci, 3-5, 00055 Ladispoli Rome, Italy"
"Shop Italy - Marinello";"European route E90, 98066 Patti Messina, Italy"
"Shop Italy - Maritza";"SP81, 07037 Sorso Sassari, Italy"
"Shop Italy - Marsala";"Lungomare Salinella, 91025 Marsala Province of Trapani, Italy"
"Shop Italy - Marzocca";"Lungomare Italia, 57, 60019 Senigallia Ancona, Italy"
"Shop Italy - Mattinata";"Gargano National Park, Contrada Funni, 71030 Mattinata Foggia, Italy"
"Shop Italy - Mazara del Vallo (Trapani)";"Via della Regione, 91026 Mazara del Vallo Province of Trapani, Italy"
"Shop Italy - Milano Marittima";"Traversa Ventisettesima, 48015 Cervia Ravenna, Italy"
"Shop Italy - Molfetta";"Forno Sant'Orsola, 1, 70056 Molfetta Bari, Italy"
"Shop Italy - Monopoli";"Via Tommaso Moro, 2, 70043 Monopoli Bari, Italy"
"Shop Italy - Montaldo di Castro";"Via Arbea, 01014 Montalto di Castro Viterbo, Italy"
"Shop Italy - Mugoni-La Stalla";"SS127bis, 07041 Alghero Sassari, Italy"
"Shop Italy - Muravera";"SP99, 09040 Villaputzu Province of Cagliari, Italy"
"Shop Italy - Navene";"Via Gardesana Nord, 60, 37018 Malcesine Province of Verona, Italy"
"Shop Italy - Nizza di Sicilia";"Località Giampilieri Marina, 98141 Messina, Italy"
"Shop Italy - Noli";"Via Aurelia, 52, 17026 Noli Savona, Italy"
"Shop Italy - Numana Blu";"Viale Scarfiotti, 62017 Porto Recanati Macerata, Italy"
"Shop Italy - Ostia";"Via Claudio, 5, 00122 Rome, Italy"
"Shop Italy - Ostia Lido (Rome)";"Lungomare Duca degli Abruzzi, 475, 00121 Rome, Italy"
"Shop Italy - Ostuni";"Via Consolato Veneziano, 72017 Ostuni Brindisi, Italy"
"Shop Italy - Pace";"Via Consolare Pompea, 98167 Messina, Italy"
"Shop Italy - Padula Bianca";"Contrada Paduli Bianchi, 31, 73014 Gallipoli Lecce, Italy"
"Shop Italy - Paestum";"Via Licinella, 1A, 84047 Capaccio Salerno, Italy"
"Shop Italy - Passo Tonale";"Via Case Sparse del Tonale, 114, 25056 Ponte di Legno Brescia, Italy"
"Shop Italy - Perelli";"Località Le Guinzane, 57025 Piombino Leghorn, Italy"
"Shop Italy - Pescara";"Lungomare Giacomo Matteotti, 34, 65121 Pescara Province of Pescara, Italy"
"Shop Italy - Pescara nord";"Via Umbria, 41-47, 65122 Pescara Province of Pescara, Italy"
"Shop Italy - Pescara Portanuova";"Via Giovanni Mezzanotte, 80, 65126 Pescara Province of Pescara, Italy"
"Shop Italy - Pioppi";"Cilento and Vallo di Diano National Park, Via Caracciolo, 148, 84068 Pollica Salerno, Italy"
"Shop Italy - Pittulongu";"Località Pittulongu, 07026 Olbia Olbia-Tempio, Italy"
"Shop Italy - Pizzomunno";"Contrada Scialara, 53, 71019 Vieste Foggia, Italy"
"Shop Italy - Platamona";"Via dei Tamerici, 07037 Sorso Sassari, Italy"
"Shop Italy - Porto Badino";"Riva Azzurra, 04019 Terracina Latina, Italy"
"Shop Italy - Porto Botte";"Località Porto Botte, 09010 Giba Carbonia-Iglesias, Italy"
"Shop Italy - Porto Cesareo";"Via A4, 73010 Porto Cesareo Lecce, Italy"
"Shop Italy - Porto Cesareo (Lecce)";"Via 9, 4, 73010 Porto Cesareo Lecce, Italy"
"Shop Italy - Porto Corsini";"Via Teseo Guerra, 48123 Ravenna, Italy"
"Shop Italy - Porto Empedocle";"Via Francesco Crispi, 378, 92014 Porto Empedocle Agrigento, Italy"
"Shop Italy - Porto Ferro";"Via Monte Airatu, 07100 Sassari, Italy"
"Shop Italy - Portonovo";"Frazione Poggio, 60129 Ancona, Italy"
"Shop Italy - Portopalo - Carratois";"Contrada Scarpitta, 96018 Pachino Syracuse, Italy"
"Shop Italy - Portopalo - Isola delle Correnti";"Contrada Guardiana, 96010 Portopalo di Capo Passero Syracuse, Italy"
"Shop Italy - Porto Pino";"Via delle Peschiera, 09010 Sant'Anna Arresi Carbonia-Iglesias, Italy"
"Shop Italy - Porto Pirastu";"Località Piscina Rei, 09043 Muravera Province of Cagliari, Italy"
"Shop Italy - Porto Pollo";"Località Isuledda Isola dei Gabbiani, 07020 Palau Olbia-Tempio, Italy"
"Shop Italy - Porto Potenza";"Via Alvata, 142, 62018 Potenza Picena Macerata, Italy"
"Shop Italy - Porto Sant'Elpido";"Via Trieste, 18, 63821 Porto Sant'Elpidio FM, Italy"
"Shop Italy - Portovenere";"Parco Nazionale delle Cinque Terre, Via San Giovanni, 19025 Porto Venere La Spezia, Italy"
"Shop Italy - Punta Ala";"Via della Dogana, 58043 Castiglione della Pescaia Province of Grosseto, Italy"
"Shop Italy - Punta Licosa";"Cilento and Vallo di Diano National Park, SP336, 84048 Castellabate Salerno, Italy"
"Shop Italy - Punta Lunga";"Gargano National Park, Contrada Molinella, 61, 71019 Vieste Foggia, Italy"
"Shop Italy - Punta Marina";"Via della Fontana, 57, 48122 Ravenna, Italy"
"Shop Italy - Punta Pellaro";"Diramazione al Mare Via Bosco, 27, 89134 Reggio Calabria Province of Reggio Calabria, Italy"
"Shop Italy - Puntone di Scarlino";"Via dei Navigatori, 2, 58020 Scarlino Province of Grosseto, Italy"
"Shop Italy - Puzziteddu";"Via S. Cuttone, 91020 Campobello di Mazara Province of Trapani, Italy"
"Shop Italy - Quercianella - Calambrese";"Via Mario Puccini, 231, 57128 Leghorn, Italy"
"Shop Italy - Reggio Calabria";"Lungomare Italo Falcomatà, 89127 Reggio Calabria Province of Reggio Calabria, Italy"
"Shop Italy - Rena Majore";"Strada Lu Poltiddolu, 07028 Santa Teresa Gallura Olbia-Tempio, Italy"
"Shop Italy - Riccione";"Piazzale del Porto, 1b, 47838 Riccione Rimini, Italy"
"Shop Italy - Rimini";"Piazzale Benedetto Croce, 36, 47921 Rimini, Italy"
"Shop Italy - Riva";"Via Rainer Maria Rilke, 38066 Riva del Garda Trentino, Italy"
"Shop Italy - S. Agostino";"Strada Bilancia Sant'Agostino, 01016 Tarquinia Viterbo, Italy"
"Shop Italy - Salerno";"Via Roberto il Guiscardo, 84125 Salerno, Italy"
"Shop Italy - Salinelle";"Via delle Salinelle, 90015 Cefalu Palermo, Italy"
"Shop Italy - Salto di Fondi";"Via Flacca, 53, 04022 Fondi Latina, Italy"
"Shop Italy - San Foca";"SP366, 73026 Melendugno Lecce, Italy"
"Shop Italy - San Lorenzo";"Gargano National Park, Lungomare Europa, 18, 71019 Vieste Foggia, Italy"
"Shop Italy - San Remo";"Lungomare Vittorio Emanuele II, 18038 Sanremo Imperia, Italy"
"Shop Italy - Santa Marinella";"Via Punico, 3, 00058 Santa Marinella Rome, Italy"
"Shop Italy - San Teodoro-La Cinta";"Via del Tirreno, 29, 08020 San Teodoro Olbia-Tempio, Italy"
"Shop Italy - Santo Spirito";"Via Napoli in Santo Spirito, 70127 Bari, Italy"
"Shop Italy - San Vincenzo";"San Vincenzo Cavalcaferrovia Ovest, 57027 San Vincenzo Leghorn, Italy"
"Shop Italy - Sardinia - Alghero";"Via Banyolas, 4, 07041 Alghero Sassari, Italy"
"Shop Italy - Sardinia - Capo Comino";"SS125, 08029 Siniscola Nuoro, Italy"
"Shop Italy - Sardinia - Chia";"Viale di Maestrale, 20, 09010 Domus de Maria Province of Cagliari, Italy"
"Shop Italy - Sardinia - Poetto (Cagliari)";"Viale Poetto, 09126 Cagliari, Italy"
"Shop Italy - Sardinia - Porto Pollo";"Via Incrociatore Trieste, 19, 07020 Palau Olbia-Tempio, Italy"
"Shop Italy - Sardinia - Sinis";"Via Serra Is Araus, 47, 09070 San Vero Milis Province of Oristano, Italy"
"Shop Italy - Sassi Neri";"Via Monte Albano, 5, 60026 Numana Ancona, Italy"
"Shop Italy - Savona";"Via Aurelia, 5, 17028 Bergeggi Savona, Italy"
"Shop Italy - Scaletta";"Località Galati Marina, 98134 Messina, Italy"
"Shop Italy - Scauri";"Via Lungomare, 195, 04026 Minturno Latina, Italy"
"Shop Italy - Scauri (Latina)";"Via Giovanni Faraone, 04026 Minturno Latina, Italy"
"Shop Italy - Schweinebucht";"Galleria dei Titani, 38066 Riva del Garda Trentino, Italy"
"Shop Italy - Sellia Marina";"Località Ruggero, 88050 Sellia Marina Catanzaro, Italy"
"Shop Italy - Sentina, San Benedetto del Tronto";"Via Francesco Ferrucci, 14, 63039 San Benedetto del Tronto Ascoli Piceno, Italy"
"Shop Italy - Sestri Levante";"Via Pilade Queirolo, 6-11, 16039 Sestri Levante Genoa, Italy"
"Shop Italy - S. Felice-Carrubo";"Viale Europa, 9-11, 04017 San Felice Circeo Latina, Italy"
"Shop Italy - Sicily / Capo Peloro";"Via Torre Bianca, 98164 Messina, Italy"
"Shop Italy - Sicily - Mondello (Palermo)";"Via Pm. 72, 90151 Palermo, Italy"
"Shop Italy - Silvi marina";"Via della Marina, 64028 Silvi Teramo, Italy"
"Shop Italy - Sirmione";"Via Lucchino, 25019 Sirmione Brescia, Italy"
"Shop Italy - Sottomarina";"Via San Felice, 30015 Chioggia Venice, Italy"
"Shop Italy - Spiaggia die Saraceni";"Via della Cervana, 66026 Ortona Province of Chieti, Italy"
"Shop Italy - Spiaggia d'Oro";"Via Jvanoe Amoretti, 50, 18100 Imperia, Italy"
"Shop Italy - Spiaggia Lunga";"Gargano National Park, SP52, 71019 Vieste Foggia, Italy"
"Shop Italy - Stazione di Tollo";"Strada Statale 16 Adriatica, 66026 Ortona Province of Chieti, Italy"
"Shop Italy - Steccato di Cutro";"Contrada Marinella, 88842 Cutro Crotone, Italy"
"Shop Italy - Stintino-La Pelosa";"Località Rocca Ruja, 07040 Stintino Sassari, Italy"
"Shop Italy - Stromboli";"Frazione Stromboli, 98050 Lipari Messina, Italy"
"Shop Italy - Suviana (Bargi)";"SP40, 40032 Camugnano Bologna, Italy"
"Shop Italy - Tarquinia";"Viale Mediterraneo, 2-12, 01016 Tarquinia Viterbo, Italy"
"Shop Italy - Termoli";"Via Ezio Vanoni, 50, 86042 Campomarino Campobasso, Italy"
"Shop Italy - Terracina";"Via delle Cave, 4-8, 04019 Terracina Latina, Italy"
"Shop Italy - Terrasini - Spiaggia di Magaggiari";"Via Ciucca, 10-22, 90045 Cinisi Palermo, Italy"
"Shop Italy - Tirrenia";"Viale del Tirreno, 18, 56128 Pisa, Italy"
"Shop Italy - Tonnarella";"Lungomare Fata Morgana, 222-224, 91026 Mazara del Vallo Province of Trapani, Italy"
"Shop Italy - Torbole";"Via al Cor, 38069 Nago-Torbole Trentino, Italy"
"Shop Italy - Torre Canne";"Via Eroi del Mare, 113, 72016 Fasano Brindisi, Italy"
"Shop Italy - Torre Chianca";"Piazza Risorgimento, 73026 Melendugno Lecce, Italy"
"Shop Italy - Torre Guaceto";"SS379, 72012 Carovigno Brindisi, Italy"
"Shop Italy - Torre Mileto";"Gargano National Park, SP41, 71015 San Nicandro Garganico Foggia, Italy"
"Shop Italy - Torre Paola (Saporetti)";"SP86, 04016 Sabaudia Latina, Italy"
"Shop Italy - Torre Quetta";"Via Giovanni Di Cagno Abbrescia, 70126 Bari, Italy"
"Shop Italy - Torri";"Via per Albisano, 27, 37010 Torri del Benaco Province of Verona, Italy"
"Shop Italy - Torvaianica";"Lungomare delle Meduse, 230, 00040 Pomezia Rome, Italy"
"Shop Italy - Toscolano";"Viale Guglielmo Marconi, 25088 Toscolano-Maderno Brescia, Italy"
"Shop Italy - Tremestrieri";"Autostrada Messina-Palermo, 98128 Messina, Italy"
"Shop Italy - Tre Ponti";"Viale Italia, 19, 57126 Leghorn, Italy"
"Shop Italy - Trieste Barcola";"Viale Miramare, 83-87, 34136 Trieste, Italy"
"Shop Italy - Vada";"Via La Mazzanta, 57016 Rosignano Marittimo Leghorn, Italy"
"Shop Italy - Varcaturo";"Via Licola Mare, 173, 80014 Giugliano in Campania Naples, Italy"
"Shop Italy - Varcaturo (Naples)";"Via Varcaturo, 3-25, 81030 Castel Volturno Caserta, Italy"
"Shop Italy - Vasto Marina";"Via Nazario Sauro, 66054 Vasto Province of Chieti, Italy"
"Shop Italy - Vela Velo";"Gargano National Park, Lungomare Europa, 18, 71019 Vieste Foggia, Italy"
"Shop Italy - Ventimiglia";"Via Roma, 36, 18039 Ventimiglia Imperia, Italy"
"Shop Italy - Viale del Tramonto";"Viale del Tramonto, 74122 Taranto, Italy"
"Shop Italy - Viareggio";"Lungo Molo Corrado Del Greco, 55049 Viareggio Lucca, Italy"
"Shop Italy - Vignola";"Via del Fiume, 07020 Aglientu Olbia-Tempio, Italy"
"Shop Italy - Villasimius, Timi Ama, Campolongu";"Località Timi Ama, 09049 Villasimius Province of Cagliari, Italy"
"Shop Italy - Vindicio";"Via Vendicio, 40-73, 04023 Formia Latina, Italy"
"Shop Italy - Voltri";"Vico Nicolò da Corte, 16158 Genoa, Italy"
"Shop Italy - Zapponeta";"Via delle Folaghe, 71043 Manfredonia Foggia, Italy"
"Shop Jamaica - Falmouth, Bounty bay";"A1, Jamaica"
"Shop Jamaica - Jamaica - Montego Bay";"Sunset Dr, Montego Bay, Jamaica"
"Shop Japan - Banyugawa";"Japan, Kanagawa Prefecture, Hiratsuka, ??134??"
"Shop Japan - Enoshima Higashihama";"Japan, Kanagawa Prefecture, Fujisawa, Enoshima, 2??3?8"
"Shop Japan - Enoshima Nishihama";"Japan, Kanagawa Prefecture, Fujisawa, Enoshima, 2??6?22"
"Shop Japan - Fukude Beach";"Japan, Shizuoka Prefecture, Fukuroi, Minato, 4207"
"Shop Japan - Futtso Chiba";"Japan, Chiba Prefecture, Futtsu, 2430"
"Shop Japan - Futtsumisaki North ";"Japan, ?293-0021 Chiba Prefecture, Futtsu, ??255??"
"Shop Japan - Futtsumisaki South";"Japan, Chiba Prefecture, Futtsu, 2345?42"
"Shop Japan - Habushi";"Japan, ?100-0400 Tokyo, Niijima, Honson, ??211??"
"Shop Japan - Hara Shizoaka / Numazu";"Japan, Shizuoka Prefecture, Numazu, Hara, 430"
"Shop Japan - Hashi / Simane";"San-in Rd, Hashicho, Gotsu, Shimane Prefecture 697-0004, Japan"
"Shop Japan - Hazaki ";"Japan, Ibaraki Prefecture, Kamisu, Hasaki, ??117??"
"Shop Japan - Hebara ";"Japan, Chiba Prefecture, Katsuura, Shinkan, 559"
"Shop Japan - Heisaura ";"Boso Flower Line, Tateyama, Chiba Prefecture 294-0221, Japan"
"Shop Japan - Hiratsuka";"Japan, Kanagawa Prefecture, Hiratsuka, Sodegahama, 8?54"
"Shop Japan - Hokkaido, Hamaatsuma";"Japan, Hokkaido Prefecture, Yufutsu District, Atsuma, Hamaatsuma, 34"
"Shop Japan - Kabira Ishigaki Island";"Japan, Okinawa Prefecture, Ishigaki, Kabira, 269"
"Shop Japan - Kamogawa ";"Sotobo-Kuroshio Line, Higashicho, Kamogawa, Chiba Prefecture 296-0041, Japan"
"Shop Japan - Kemigawahama";"Japan, Chiba Prefecture, Chiba, Mihama Ward, Isobe, 3??31?1"
"Shop Japan - Kemigawahama ";"Japan, Chiba Prefecture, Chiba, Mihama Ward, Isobe, 2??8?2"
"Shop Japan - Kikugawa";"Japan, Shizuoka Prefecture, Kakegawa, Kuniyasu, 2766"
"Shop Japan - Kimigahama ";"Japan, Chiba Prefecture, Choshi, Inubosaki, 10292?186"
"Shop Japan - Kujukuri Shirasato Chiba";"Kujuukuri Toll Rd, Kitaimaizumi, Oamishirasato, Sanbu District, Chiba Prefecture, Japan"
"Shop Japan - Lake Biwa";"Japan, Shiga Prefecture, Hikone, Shingaihama, 1??3245"
"Shop Japan - Maehama";"Japan, ?100-0402 Tokyo, Niijima, Honson, ??211??"
"Shop Japan - Miura Kaigan";"Japan, Kanagawa Prefecture, Yokosuka, Tsukui, 1?? ??134??"
"Shop Japan - Nishihama Chigasaki";"Japan, Kanagawa Prefecture, Chigasaki, ??134??"
"Shop Japan - Okinawa / Nashiro Beach";"Japan, Okinawa Prefecture, Itoman, Nashiro, 965"
"Shop Japan - Okinawa - Torii Beach";"Japan, Okinawa Prefecture, Nakagami District, Yomitan, Toguchi, 434?2"
"Shop Japan - Omaezaki Long Beach";"Japan, Shizuoka Prefecture, Omaezaki, Shirowa, ??357??"
"Shop Japan - Onjuku";"Japan, Chiba Prefecture, Isumi District, Onjuku, Hama, 2164?1"
"Shop Japan - Shirahama";"Japan, Shizuoka Prefecture, Shimoda, Shirahama, 2774"
"Shop Japan - Shirako ";"Kujukuri Beach Line, Furutokoro, Shirako, Chosei District, Chiba Prefecture 299-4203, Japan"
"Shop Japan - Shirasato";"Kujuukuri Toll Rd, Chiba Prefecture, Japan"
"Shop Japan - Shizunami";"Japan, Shizuoka Prefecture, Makinohara, Shizunami, 2220?24"
"Shop Japan - Sun Beach";"Japan, Ibaraki Prefecture, Higashiibaraki District, Oarai, Onukicho, 1010?7"
"Shop Japan - Taito ";"Japan, Chiba Prefecture, Isumi, Misakichonakahara, 3418?11"
"Shop Japan - Tenryugawa";"Japan, Shizuoka Prefecture, Hamamatsu, Minami Ward, Matsushimacho, 2552"
"Shop Japan - Tsukui";"Japan, ?238-0101 Kanagawa Prefecture, Miura, Minamishitauramachi Kamimiyada, ??134??"
"Shop Japan - Yodogawa / Osaka";"Inner Loop Route, Osaka, Osaka Prefecture, Japan"
"Shop Jersey - Channel Islands - Jersey";"Le Mont Suzanne, Jersey"
"Shop Jersey - St. Catherine's bay";"St Catherine's Breakwater, Jersey"
"Shop Kazakhstan - Aqtau Kust";"Munaily District, Kazakhstan"
"Shop Kazakhstan - Atyrau, Kurilkino";"??. ????????, Atyrau, Kazakhstan"
"Shop Kenya - Che Shale";"B 8, Kenya"
"Shop Kenya - Diani Beach";"Diani Beach Rd, Kenya"
"Shop Kenya - Diani Reef";"Diani Beach Rd, Kenya"
"Shop Kenya - Galu Beach";"Diani Beach Rd, Kenya"
"Shop Kenya - Galu Reef ";"Diani Beach Rd, Kenya"
"Shop Kenya - Kilifi Creek";"B 8, Kilifi, Kenya"
"Shop Kenya - Lamu Island";"Corniche, Lamu, Kenya"
"Shop Kenya - Malindi";"C103, Malindi, Kenya"
"Shop Kenya - Malindi Bay ";"Malindi-Garsen Rd, Malindi, Kenya"
"Shop Kenya - Malindi Town ";"Casuarina Rd, Malindi, Kenya"
"Shop Kenya - Mambrui Beach";"B 8, Kenya"
"Shop Kenya - Mida Creek";"Turtle Bay Road, Watamu, Kenya"
"Shop Kenya - Nyali Beach";"1st Ave, Mombasa, Kenya"
"Shop Kenya - Nyali Reef";"Malindi Rd, Mombasa, Kenya"
"Shop Kenya - Shanzu Beach";"B 8, Mtwapa, Kenya"
"Shop Kenya - Tiwi Beach ";"Rte to BAT Tiwi Cottages, Kenya"
"Shop Kenya - Tiwi Rivermouth";"Rte to BAT Tiwi Cottages, Kenya"
"Shop Kenya - Watamu";"Turtle Bay Road, Watamu, Kenya"
"Shop Kenya - Watamu Beach ";"Turtle Bay Road, Watamu, Kenya"
"Shop Kenya - Watamu Reef ";"Turtle Bay Road, Watamu, Kenya"
"Shop Korea, Republic of - Dadepo Beach";"San 145 Dadae-dong, Saha-gu, Busan, South Korea"
"Shop Korea, Republic of - Hamdeok Beach";"South Korea, Jeju-do, Jeju-si, Jochon-eup, Hamdok-ri, 961-12"
"Shop Korea, Republic of - Hamo Beach";"South Korea, Jeju-do, Seogwipo-si, Daejeong-eup, Dongil-ri, 3137-3"
"Shop Korea, Republic of - HyubJai Beach";"South Korea, Jeju-do, Jeju-si, Hallim-eub, Geumneung-ri, 1488-2"
"Shop Korea, Republic of - Iho Beach";"South Korea, Jeju-do, Jeju-si, Naedo-dong, 64-7"
"Shop Korea, Republic of - Jinha Beach";"South Korea, Ulsan, Ulju-gun, Seosaeng-myeon, Seosaeng-ri, 144"
"Shop Korea, Republic of - Jongdali Beach";"South Korea, Jeju-do, Seogwipo-si, Seongsan-eup, Siheung-ri, 1256-5"
"Shop Korea, Republic of - Jungmun Beach";"South Korea, Jeju-do, Seogwipo-si, Sangye-dong, 977-2"
"Shop Korea, Republic of - Pohang Beach";"South Korea, Gyeongsangbuk-do, Pohang-si, Nam-gu, Haedo-dong, 11-16"
"Shop Korea, Republic of - Samyang Beach";"South Korea, Jeju-do, Jeju-si, Samyangi-dong, 2355"
"Shop Korea, Republic of - Sinyang Beach";"South Korea, Jeju-do, Seogwipo-si, Seongsan-eup, Goseong-ri, 613-1"
"Shop Korea, Republic of - Songjeong Beach";"South Korea, Busan, Haeundae-gu, Songjeong-dong, 298-2"
"Shop Korea, Republic of - Supji Koji";"South Korea, Jeju-do, Seogwipo-si, Seongsan-eup, Goseong-ri, 62-4"
"Shop Kuwait - Al-Zoor";"270 Rd, Kuwait"
"Shop Kuwait - Bnaider";"267 Rd, Kuwait"
"Shop Kuwait - Kazma";"Subiya Motorway, Kuwait"
"Shop Kuwait - Mc D's Beach";"Fahaheel Expy, Kuwait City, Kuwait"
"Shop Kuwait - Ras Salmiya, Al Blajat street";"Al Blajat St, Kuwait"
"Shop Kuwait - Shuwaikh, Flag spot";"Arabian Gulf St, Kuwait"
"Shop Lao People's Democratic Republic - Tha Heua";"13, Hin Gnome, Laos"
"Shop Latvia - Aluksne lake";"Miera iela, Al?ksne, LV-4301, Latvia"
"Shop Latvia - Berzciems";"P131, Engure, LV-3112, Latvia"
"Shop Latvia - Burtnieku lake";"P16, Mat?ši, LV-4210, Latvia"
"Shop Latvia - Ikskile";"P85, Daugmale, LV-2124, Latvia"
"Shop Latvia - Inesi";"P33, Ineši, LV-4123, Latvia"
"Shop Latvia - Jurmala";"Pr?mulu iela 14, J?rmala, LV-2016, Latvia"
"Shop Latvia - Kolka";"Šl?teres nacion?lais parks, P124, Kolka, LV-3275, Latvia"
"Shop Latvia - Liepaja (Karosta)";"Fri?a Br?vzemnieka iela 31-35, Liep?ja, LV-3401, Latvia"
"Shop Latvia - Lubans Lake";"P84, Barkava parish, LV-4834, Latvia"
"Shop Latvia - Pape";"Kurši? takas 64, Palanga 00009, Lithuania"
"Shop Latvia - Pavilosta";"P111, Saka, LV-3464, Latvia"
"Shop Latvia - Riga (Kisezers DA)";"Annas Sakses iela 23, Riga, LV-1014, Latvia"
"Shop Latvia - Saulkrasti";"A1 Rd, Skulte, LV-4025, Latvia"
"Shop Latvia - Sivers lake";"P62, Kombu?i, LV-5656, Latvia"
"Shop Latvia - Ungurs lake";"Gauja National Park, P14, Raiskums, LV-4148, Latvia"
"Shop Latvia - Usma Lake";"A10 Rd, ?ibu?i, LV-3298, Latvia"
"Shop Latvia - Ventspils";"P108, Ventspils, LV-3601, Latvia"
"Shop Lebanon - Beirut";"Mohammad El Dana, Lebanon"
"Shop Lebanon - El Batroun - Colonel";"Lebanon"
"Shop Lebanon - El Chakka";"Anfe, Lebanon"
"Shop Lebanon - Jiyeh South";"3, Jieh"
"Shop Lebanon - Lebanese Yacht Club";"Thoum, Lebanon"
"Shop Lebanon - Ouyoun Es-syman";"7, Syria"
"Shop Lebanon - Palm Islands";"Al Mina, Lebanon"
"Shop Lebanon - Pierre and Friends";"Lebanon"
"Shop Lebanon - Rmeileh";"Al Awali Bridge, Lebanon"
"Shop Lebanon - Sidon";"Maarouf Saad, Lebanon"
"Shop Lebanon - Sur";"Dr Ali El Khalil, Lebanon"
"Shop Lebanon - Tripoli Canaria";"Bassel El Asad, Lebanon"
"Shop Lebanon - Tripoli - North Marina";"??????? Lebanon"
"Shop Lebanon - Tyre";"Al Awkaf, Lebanon"
"Shop Libya - Farwah";"Libya"
"Shop Libya - Marsa El Brega";"Libya"
"Shop Libya - Tripoli";"Second Ring Rd, Tripoli, Libya"
"Shop Lithuania - Giruliai ";"Pamario gatv? 3A, Klaip?da 92282, Lithuania"
"Shop Lithuania - Kaunas";"J. Zikaro gatv? 3-5, Kaunas 44261, Lithuania"
"Shop Lithuania - Nida";"Purvyn?s gatv? 51-61, Kurši? Nerija National Park, Neringa municipality 93012, Lithuania"
"Shop Lithuania - Sventoji";"Prieplaukos gatv? 14, Palanga 00009, Lithuania"
"Shop Lithuania - Vilnius";"Olimpie?i? gatv? 3, Vilnius district municipality 09200, Lithuania"
"Shop Macedonia, the former Yugoslav Republic of - Galichica";"504, National Park Galichica, Macedonia (FYROM)"
